PANID,Combined_Pre_Tax_Income_of_HH,Family_Size,HH_RACE,Type_of_Residential_Possession,HH_AGE,HH_EDU,HH_OCC,Age_Group_Applied_to_Male_HH,Education_Level_Reached_by_Male_,Occupation_Code_of_Male_HH,Male_Working_Hour_Code,MALE_SMOKE,Age_Group_Applied_to_Female_HH,Education_Level_Reached_by_Femal,Occupation_Code_of_Female_HH,Female_Working_Hour_Code,FEM_SMOKE,Number_of_Dogs,Number_of_Cats,Children_Group_Code,Marital_Status,Number_of_TVs_Used_by_HH,Number_of_TVs_Hooked_to_Cable,HH_Head_Race__RACE2_,HH_Head_Race__RACE3_,Microwave_Owned_by_HH
3145151,7,4,1,2,3,4,2,4,5,2,3,0,3,4,2,3,0,0,0,3,2,3,3,1,1,1
3145193,8,2,1,1,4,4,6,4,6,1,3,1,4,4,6,3,1,0,0,8,2,1,1,1,1,1
3145235,1,1,1,1,4,4,8,4,4,8,2,0,7,9,11,7,.,0,0,8,3,3,2,1,1,1
3145326,12,2,1,2,6,8,10,6,7,1,3,0,6,8,10,4,0,0,5,8,2,4,3,1,1,1
3145342,6,2,1,2,6,7,5,6,7,10,4,0,6,7,5,2,0,0,0,8,2,3,3,1,1,1
3145409,4,2,1,2,6,3,9,7,9,11,7,.,6,3,9,2,0,1,0,8,4,2,4,1,1,1
3145466,8,2,1,2,4,6,4,5,4,10,4,1,4,6,4,3,0,0,0,8,3,3,3,1,1,1
3145516,4,1,1,1,6,6,10,7,9,11,7,.,6,6,10,4,0,0,0,8,1,2,1,1,1,1
3145524,11,4,1,2,3,7,3,3,6,3,3,0,3,7,3,3,0,1,0,2,2,2,2,1,1,1
3145540,9,4,1,2,4,4,5,5,4,13,1,1,4,4,5,3,0,1,0,8,2,4,4,1,1,1
3145573,6,2,1,2,5,4,7,4,5,7,3,1,5,4,7,3,1,2,0,8,2,2,2,1,1,1
3145623,6,2,1,2,5,4,3,5,4,2,3,0,5,4,3,2,0,0,0,8,2,5,1,1,1,1
3145714,4,1,1,2,6,6,10,7,9,11,7,.,6,6,10,4,0,0,0,8,4,2,2,1,1,1
3145755,10,1,1,2,0,0,0,7,9,11,7,.,7,9,11,7,.,0,1,8,1,1,1,1,1,1
3145839,5,2,1,2,0,0,0,7,9,11,7,.,7,9,11,7,.,0,2,8,4,3,2,1,1,1
3145912,10,4,1,2,3,7,4,3,5,5,3,0,3,7,4,2,0,2,0,6,2,3,2,1,1,1
3145920,8,2,1,2,3,6,13,4,6,13,5,0,3,6,13,5,0,0,0,8,2,3,3,1,1,1
3145987,10,2,1,2,4,7,8,4,7,2,3,0,4,7,8,2,0,2,0,8,2,5,5,1,1,1
3146159,5,1,1,1,2,7,4,7,9,11,7,.,2,7,4,3,0,0,0,8,1,2,2,1,1,1
3146175,4,3,1,2,3,7,2,7,9,11,7,.,3,7,2,2,0,0,0,6,3,2,2,1,1,1
3146217,10,2,1,2,6,6,10,6,7,10,4,0,6,6,10,4,0,0,0,8,2,5,6,1,1,1
3146225,12,2,1,2,4,6,3,4,7,2,3,0,4,6,3,3,1,1,0,8,2,5,6,1,1,1
3146258,11,4,1,2,3,5,4,3,7,2,3,0,3,5,4,3,0,1,0,3,2,3,2,1,1,1
3146282,11,4,1,2,4,7,1,5,7,1,3,0,4,7,1,2,0,0,0,8,2,4,4,4,4,1
3146308,9,5,1,2,3,4,13,3,7,1,3,0,3,4,13,5,0,1,0,4,2,2,2,1,1,1
3146340,1,1,1,1,3,5,13,7,9,11,7,.,3,5,13,1,0,0,1,8,1,1,1,1,1,1
3146498,8,4,1,2,3,8,13,3,8,13,5,0,3,8,13,5,1,0,1,4,2,2,3,1,1,1
3146621,3,4,1,2,3,5,13,7,9,11,7,.,3,5,13,1,0,0,1,2,1,3,3,1,1,1
3146654,8,1,.,2,0,0,0,7,9,11,7,.,7,9,11,7,.,0,0,8,3,.,.,.,0,.
3146712,3,1,1,1,6,4,10,7,9,11,7,.,6,4,10,4,0,0,0,8,4,1,1,97,1,1
3146902,1,2,1,1,2,4,9,7,9,11,7,.,2,4,9,2,0,0,1,2,1,1,1,1,1,1
3147017,6,2,1,1,2,5,1,2,4,6,3,0,2,5,1,3,1,0,0,8,0,2,2,1,1,1
3147033,11,6,1,2,3,7,13,3,7,1,3,0,3,7,13,5,0,2,5,6,2,1,2,1,1,1
3147058,11,2,1,2,3,8,1,3,8,1,3,.,7,9,11,7,.,0,2,8,1,2,2,1,1,1
3147074,7,2,1,2,6,4,10,6,4,10,4,0,6,4,10,4,0,1,0,8,2,3,3,1,1,1
3147082,9,1,.,2,0,0,0,7,9,11,7,.,7,9,11,7,.,0,0,8,2,.,.,.,0,.
3147090,12,3,1,2,3,7,2,3,7,1,3,1,3,7,2,3,1,0,0,1,2,2,2,1,1,1
3147181,4,1,1,1,5,6,1,7,9,11,7,.,5,6,1,3,0,0,0,8,3,1,1,1,1,1
3147231,4,1,.,2,0,0,0,7,9,11,7,.,7,9,11,7,.,0,0,8,4,.,.,.,0,.
3147264,5,4,1,2,6,4,10,7,9,11,7,.,6,4,10,4,0,0,1,8,3,2,2,1,1,.
3147272,12,2,1,1,2,4,6,2,4,6,2,1,7,9,11,7,.,0,0,8,1,3,2,1,1,1
3147330,10,2,1,2,6,5,4,6,4,9,2,0,6,5,4,2,0,0,0,8,2,5,4,1,1,1
3147389,8,4,1,2,2,6,13,3,5,1,3,1,2,6,13,6,1,1,1,6,2,3,3,1,1,1
3147397,1,3,1,1,3,4,3,4,3,7,3,1,3,4,3,3,1,1,0,2,2,3,5,1,1,1
3147439,10,4,1,2,3,5,4,4,7,1,3,0,3,5,4,3,0,1,0,5,2,2,2,1,1,1
3147447,10,3,1,2,5,4,3,5,4,3,3,1,7,9,11,7,.,0,0,8,3,2,1,1,1,1
3147454,7,5,1,2,3,5,1,3,5,1,2,0,3,5,1,2,0,1,5,6,2,4,1,1,1,1
3147470,7,4,1,2,4,8,1,4,8,1,2,0,4,8,1,3,0,0,0,3,2,2,1,1,1,1
3147496,6,4,1,2,3,7,1,4,8,1,2,0,3,7,1,3,0,0,0,6,2,3,3,1,1,1
3147645,6,4,1,2,3,4,13,4,5,10,3,0,3,4,13,1,0,1,0,4,2,3,3,1,1,1
3147744,8,2,1,2,6,5,13,6,8,1,3,0,6,5,13,5,0,0,0,8,2,5,3,1,1,1
3147793,7,4,1,2,3,6,13,3,5,7,3,0,3,6,13,5,0,1,1,3,2,3,1,1,1,1
3147868,6,1,1,2,0,0,0,7,9,11,7,.,7,9,11,7,.,0,0,8,4,3,1,1,1,1
3147983,8,4,1,2,2,6,13,2,4,7,3,0,2,6,13,5,0,0,2,4,2,3,1,1,1,1
3148072,6,2,1,2,6,4,10,6,4,10,4,0,6,4,10,4,0,0,0,8,2,2,2,1,1,1
3148106,10,2,1,1,5,6,3,4,5,7,3,1,5,6,3,3,0,0,0,8,2,1,1,1,1,1
3148122,6,1,1,1,6,5,10,7,9,11,7,.,6,5,10,4,0,0,0,8,4,1,1,1,1,1
3148130,10,5,1,2,2,6,7,3,4,8,3,0,2,6,7,3,0,0,1,7,2,4,4,1,1,1
3148189,3,2,1,2,6,4,10,7,9,11,7,.,6,4,10,4,0,1,0,8,4,2,2,1,1,1
3148346,4,1,1,2,5,7,8,5,7,8,3,1,7,9,11,7,.,0,1,8,5,2,1,1,1,1
3148387,11,4,1,2,4,5,4,4,5,1,3,0,4,5,4,3,0,0,0,8,2,3,1,1,1,1
3148395,6,1,1,2,3,5,1,3,5,1,3,0,7,9,11,7,.,0,0,8,1,3,2,1,1,1
3148429,12,2,1,2,2,7,1,2,7,1,3,0,2,7,1,3,0,1,0,8,2,1,1,1,1,1
3148502,1,2,3,2,4,4,9,3,4,6,3,.,4,4,9,3,1,0,1,8,3,6,6,97,1,1
3148510,2,1,1,1,6,6,10,7,9,11,7,.,6,6,10,4,0,0,0,8,4,2,2,1,1,1
3148551,7,4,1,2,2,6,4,3,4,7,3,1,2,6,4,3,1,0,3,6,2,4,4,1,1,1
3148577,10,2,1,2,2,7,13,2,7,13,6,0,2,7,13,6,0,0,0,8,2,3,2,1,1,1
3148635,9,4,1,2,3,6,2,3,4,2,3,0,3,6,2,3,0,2,0,3,2,5,2,1,1,1
3148643,12,2,1,2,4,6,4,5,5,6,3,0,4,6,4,3,0,1,0,8,2,7,7,1,1,1
3148668,7,4,1,2,5,4,13,5,5,10,4,1,5,4,13,5,0,0,1,8,2,3,1,1,1,1
3148700,6,4,1,2,2,6,13,2,6,9,3,0,2,6,13,5,0,0,0,4,2,3,2,1,1,1
3148759,6,2,1,2,4,5,3,7,9,11,7,.,4,5,3,2,0,0,1,8,3,1,2,1,1,1
3148841,7,4,1,2,3,5,2,3,4,6,3,1,3,5,2,2,0,1,2,6,2,2,1,1,1,1
3148858,1,4,3,2,2,4,3,4,7,5,3,0,2,4,3,2,1,1,4,8,1,2,2,97,1,1
3148924,2,3,1,1,2,6,13,2,6,13,6,0,2,6,13,6,0,0,0,2,2,1,1,4,4,1
3148965,5,1,1,2,2,7,3,7,9,11,7,.,2,7,3,3,0,0,0,8,1,1,1,1,1,1
3149021,6,2,1,2,6,4,10,6,5,10,4,0,6,4,10,4,0,0,0,8,2,2,1,1,1,1
3149047,11,5,1,2,4,6,4,5,7,6,3,0,4,6,4,3,0,1,2,8,2,3,1,1,1,1
3149062,3,4,1,1,2,4,0,2,4,1,2,0,7,9,11,7,.,2,0,8,1,4,2,1,1,1
3149088,12,3,1,2,4,8,1,4,8,1,3,0,4,8,1,3,0,1,0,8,2,5,3,1,1,1
3149203,2,1,1,2,6,4,10,7,9,11,7,.,6,4,10,4,0,0,0,8,3,2,2,1,1,1
3149211,5,4,1,2,2,6,13,3,7,3,3,0,2,6,13,6,0,0,0,4,2,2,2,1,1,1
3149245,6,4,1,1,2,4,13,2,4,7,3,1,2,4,13,1,0,0,0,4,2,1,1,4,4,1
3149252,7,4,1,1,3,5,3,3,4,6,3,0,3,5,3,2,0,0,0,2,1,3,1,1,1,1
3149260,4,1,1,2,6,4,10,6,4,10,4,0,7,9,11,7,.,0,0,8,4,2,2,1,1,1
3149351,9,2,1,2,4,5,2,7,9,11,7,.,4,5,2,3,0,0,1,8,1,3,2,1,1,1
3149427,6,2,1,2,6,5,10,6,4,10,4,0,6,5,10,4,0,0,0,8,2,2,1,1,1,1
3149435,8,5,1,2,2,3,3,2,4,7,3,0,2,3,3,2,0,1,0,2,2,3,3,1,1,1
3149443,11,2,1,2,5,8,1,5,5,6,3,0,5,8,1,3,0,0,1,8,2,1,1,1,1,1
3149518,11,2,1,2,6,5,1,6,6,10,4,0,6,5,1,2,0,0,0,8,2,1,1,1,1,1
3149526,11,4,1,2,3,5,2,3,7,1,3,0,3,5,2,3,0,2,2,3,2,7,7,1,1,1
3149658,7,2,1,2,5,4,10,5,4,6,3,0,5,4,10,4,0,0,0,8,2,3,1,1,1,1
3149690,5,2,3,2,6,5,10,6,4,10,4,0,6,5,10,4,0,0,0,8,2,2,1,97,6,1
3149773,4,2,1,2,6,4,10,6,3,10,4,0,6,4,10,4,0,1,0,8,2,3,3,1,1,1
3149815,3,3,1,1,2,5,4,7,9,11,7,.,2,5,4,3,1,0,0,5,3,4,3,1,1,1
3149823,3,1,1,1,6,4,10,7,9,11,7,.,6,4,10,4,0,0,0,8,1,2,2,1,1,1
3149849,12,2,1,2,4,8,1,4,8,1,3,0,4,8,1,3,0,1,0,8,2,4,4,1,1,1
3149856,3,2,1,2,4,6,7,4,6,13,1,0,4,6,7,2,0,0,3,8,2,2,1,1,1,1
3149898,6,2,1,2,5,3,9,4,3,6,3,0,5,3,9,2,1,1,0,8,2,1,1,1,1,1
3149930,10,3,1,2,3,6,3,7,9,11,7,.,3,6,3,2,1,0,0,2,3,5,5,1,1,1
3149948,6,3,1,1,3,7,1,4,4,7,3,0,3,7,1,3,0,0,3,1,2,4,4,1,1,1
3149955,12,5,1,2,2,7,1,3,7,1,3,0,2,7,1,3,0,0,0,4,2,3,2,1,1,1
3149963,7,4,1,2,2,5,3,2,6,6,3,0,2,5,3,3,0,0,2,2,2,5,3,1,1,1
3150078,8,6,1,2,3,7,1,3,7,1,3,0,3,7,1,2,0,2,1,6,2,2,1,1,1,1
3150094,7,2,1,1,4,6,4,7,9,11,7,.,4,6,4,3,0,0,2,8,3,3,3,1,1,1
3150144,9,4,1,2,4,6,3,4,8,1,3,0,4,6,3,2,0,1,1,3,2,5,3,1,1,1
3150151,7,3,1,2,6,6,13,6,8,10,4,0,6,6,13,5,0,0,0,8,2,2,2,1,1,1
3150193,8,2,1,2,5,8,1,5,8,1,3,0,5,8,1,3,0,0,0,8,2,1,2,1,1,1
3150318,6,2,1,1,6,6,10,6,6,10,4,0,6,6,10,4,0,0,0,8,2,2,2,1,1,1
3150417,5,2,1,2,6,6,10,6,8,10,4,0,6,6,10,4,0,0,0,8,2,4,4,1,1,1
3150425,8,2,1,2,5,7,3,5,8,10,4,0,5,7,3,2,0,0,0,8,2,4,3,1,1,1
3150466,12,2,1,2,5,8,10,5,8,10,4,0,5,8,10,4,0,0,0,8,2,8,8,1,1,1
3150508,7,2,1,1,4,4,13,4,4,7,3,0,4,4,13,5,0,0,0,8,3,3,3,1,1,1
3150524,7,2,1,1,2,6,8,2,4,7,3,1,2,6,8,3,1,0,0,8,1,2,2,1,1,1
3150565,12,3,1,2,3,7,1,3,8,2,3,0,3,7,1,3,0,1,0,2,2,2,2,1,1,1
3150649,5,3,1,1,2,7,4,2,4,3,3,0,2,7,4,3,0,2,0,8,2,4,4,1,1,1
3150656,10,3,1,2,2,8,1,2,6,7,3,0,2,8,1,3,0,0,0,1,2,3,3,1,1,1
3150722,9,2,1,2,4,5,1,5,7,7,3,0,4,5,1,2,0,0,1,8,2,2,2,1,1,1
3150789,6,6,1,2,3,6,13,3,6,7,3,0,3,6,13,5,0,0,0,4,2,3,3,1,1,1
3150797,9,3,1,2,3,7,1,3,7,5,3,0,3,7,1,3,0,1,0,2,2,2,2,1,1,1
3150821,7,4,1,2,4,7,9,3,6,9,3,0,4,7,9,3,1,1,1,8,2,3,3,1,1,1
3150896,9,3,1,1,2,6,1,2,4,2,3,1,2,6,1,3,1,0,2,1,2,2,2,1,1,1
3150912,10,3,1,2,2,6,1,2,7,2,3,0,2,6,1,3,0,1,0,1,2,3,3,1,1,1
3150938,12,5,1,2,3,7,1,4,7,1,2,0,3,7,1,2,0,0,1,6,2,5,2,1,1,1
3150995,7,3,1,2,3,7,13,3,5,6,3,1,3,7,13,1,1,1,1,3,2,3,2,1,1,1
3151027,5,2,1,2,6,6,10,6,5,10,4,0,6,6,10,4,0,0,0,8,2,3,3,1,1,1
3151050,9,4,1,2,4,3,13,3,3,6,3,1,4,3,13,5,1,1,0,3,2,6,6,1,1,1
3151118,8,2,1,2,3,6,1,3,5,1,3,0,3,6,1,2,0,0,0,8,2,2,2,1,1,1
3151217,9,2,1,2,3,4,13,3,4,1,3,0,3,4,13,5,0,0,2,8,2,4,0,5,5,1
3151233,10,2,1,2,6,0,0,6,4,1,3,.,6,6,1,3,.,0,0,8,2,2,2,1,1,1
3151274,11,2,1,2,2,7,1,5,8,1,3,0,2,7,1,3,0,0,0,8,1,2,2,1,1,1
3151357,6,2,1,2,6,4,10,6,1,10,4,0,6,4,10,4,0,0,0,8,2,4,4,1,1,1
3151373,12,2,1,2,5,7,2,5,7,2,3,0,5,7,2,2,0,0,0,8,2,3,3,1,1,1
3151431,2,1,1,1,6,4,13,7,9,11,7,.,6,4,13,1,0,0,0,8,4,2,2,1,1,1
3151449,3,1,1,1,6,4,10,7,9,11,7,.,6,4,10,4,0,0,0,8,1,1,2,1,1,1
3151456,5,2,1,2,6,4,10,6,2,10,4,0,6,4,10,4,0,0,0,8,2,2,2,1,1,1
3151464,6,2,1,2,6,4,10,6,6,10,4,0,6,4,10,4,0,1,0,8,2,3,3,1,1,1
3151506,7,2,1,2,6,8,13,6,8,10,4,0,6,8,13,5,0,0,0,8,2,1,1,1,1,1
3151548,8,2,1,2,5,4,9,5,4,7,3,0,5,4,9,2,0,0,0,8,2,4,4,1,1,1
3151597,2,1,1,2,6,4,10,7,9,11,7,.,6,4,10,4,1,1,1,8,4,2,2,1,1,1
3151621,9,2,1,2,5,7,13,4,4,7,3,.,5,7,13,5,0,0,5,8,3,3,2,1,1,1
3151639,1,5,1,1,4,4,8,7,9,11,7,.,4,4,8,2,0,0,0,6,3,2,2,1,1,1
3151662,5,2,1,2,5,6,10,6,4,10,4,1,5,6,10,4,1,0,0,8,2,3,3,1,1,1
3151688,12,5,1,2,3,8,1,3,8,7,3,0,3,8,1,3,0,0,0,6,2,5,3,1,1,1
3151696,5,3,3,2,3,7,7,7,9,11,7,.,3,7,7,3,0,1,0,8,3,2,1,97,1,1
3151704,4,6,1,2,3,4,1,7,9,11,7,.,3,4,1,3,0,0,0,7,3,3,3,1,1,1
3151720,8,5,1,2,3,4,13,5,7,1,3,0,3,4,13,1,1,0,0,3,2,3,3,1,1,1
3151738,3,1,1,2,6,6,10,7,9,11,7,.,6,6,10,4,0,0,0,8,4,1,1,1,1,1
3151746,11,5,1,2,4,7,2,4,5,2,3,0,4,7,2,3,0,2,0,3,2,4,2,1,1,1
3151811,3,1,1,1,6,4,13,7,9,11,7,.,6,4,13,1,0,0,0,8,4,1,1,1,1,1
3151837,9,2,1,2,4,6,1,4,5,6,3,0,4,6,1,3,0,0,1,8,2,5,5,1,1,1
3151852,5,2,1,2,6,6,10,6,8,10,4,0,6,6,10,4,0,0,0,8,2,2,2,1,1,1
3151886,6,1,1,2,3,4,13,7,9,11,7,.,3,4,13,5,0,1,2,8,1,3,3,1,1,1
3152025,8,5,1,2,3,7,1,3,6,2,3,1,3,7,1,2,1,1,0,4,2,3,3,1,1,1
3152041,6,2,1,1,5,3,4,6,5,7,3,1,5,3,4,3,1,0,0,8,2,2,2,1,1,1
3152066,11,4,1,2,2,5,1,2,5,2,3,0,2,5,1,2,0,1,0,4,2,2,2,1,1,1
3152108,7,2,1,1,3,5,5,7,9,11,7,.,3,5,5,3,0,0,2,8,3,2,2,1,1,1
3152116,10,2,1,1,6,4,4,6,5,7,3,1,6,4,4,2,1,0,0,8,2,4,4,1,1,1
3152132,8,4,1,2,4,6,13,5,7,2,3,0,4,6,13,1,0,2,0,8,2,5,3,1,1,1
3152181,6,2,1,2,5,4,10,5,4,10,4,1,5,4,10,4,1,2,0,8,2,2,2,1,1,1
3152223,11,4,1,2,4,8,13,4,6,2,3,.,4,8,13,1,.,1,1,3,2,3,3,1,1,1
3152249,4,2,3,1,4,4,1,7,9,11,7,.,4,4,1,3,.,0,0,8,2,1,1,97,1,1
3152264,4,2,1,2,6,4,10,6,6,10,4,0,6,4,10,4,0,1,0,8,2,3,3,1,1,1
3152280,8,3,1,2,5,4,8,5,7,1,3,0,5,4,8,2,0,0,0,8,2,2,2,1,1,1
3152306,3,3,1,1,2,6,8,2,4,13,5,0,2,6,8,3,0,0,0,2,3,3,2,1,1,1
3152322,8,3,1,1,4,8,1,4,6,1,3,0,4,8,1,3,0,0,0,1,2,3,3,1,1,1
3152371,12,2,1,2,5,7,1,5,8,1,3,0,5,7,1,3,0,0,1,8,2,3,2,1,1,1
3152389,2,2,1,2,6,4,10,6,6,10,4,0,6,4,10,4,0,0,0,8,2,4,2,1,1,1
3152421,7,1,1,1,3,5,1,7,9,11,7,.,3,5,1,3,0,0,0,8,1,2,2,1,1,1
3152439,4,2,1,2,6,5,10,6,4,10,4,0,6,5,10,4,0,0,0,8,2,4,2,1,1,1
3152447,7,2,1,2,5,6,6,5,4,9,2,0,5,6,6,3,0,0,0,8,2,3,3,1,1,.
3152546,9,2,1,2,4,5,13,5,5,1,3,0,4,5,13,1,1,0,2,8,2,2,2,1,1,1
3152587,6,2,1,2,4,4,7,4,4,7,3,0,4,4,7,2,0,0,1,8,2,2,2,1,1,1
3152595,8,1,1,2,5,5,6,7,9,11,7,.,5,5,6,3,0,0,0,8,3,2,1,1,1,1
3152736,8,2,1,1,4,7,4,7,9,11,7,.,4,7,4,3,0,0,0,8,3,1,1,2,2,1
3152827,6,2,1,2,5,6,6,6,6,7,3,0,5,6,6,3,0,2,2,8,2,3,4,1,1,1
3152918,8,4,1,1,2,6,1,2,4,7,3,0,2,6,1,3,0,0,2,1,2,2,2,1,1,1
3152926,6,1,1,2,6,4,13,7,9,11,7,.,6,4,13,5,0,0,0,8,4,1,1,1,1,1
3153015,4,2,1,2,6,3,13,6,6,13,1,0,6,3,13,1,0,1,0,8,2,1,1,1,1,1
3153114,10,3,1,2,2,0,0,3,4,1,3,.,2,6,1,3,.,2,1,3,2,4,2,1,1,1
3153130,1,1,1,2,1,6,13,7,9,11,7,.,1,6,13,6,0,0,2,8,1,3,1,1,1,1
3153189,5,2,1,2,4,7,1,7,9,11,7,.,4,7,1,3,0,1,0,8,3,2,1,1,1,1
3153205,6,1,1,2,2,7,8,7,9,11,7,.,2,7,8,3,0,1,0,8,1,2,2,1,1,1
3153239,10,4,1,2,3,5,4,3,5,3,3,0,3,5,4,2,0,1,0,2,2,4,4,1,1,1
3153262,11,2,1,2,5,8,1,5,8,1,2,.,5,8,1,2,.,0,0,8,2,2,2,1,1,1
3153270,12,2,1,2,3,0,0,3,4,1,3,.,3,6,1,3,.,4,0,8,2,2,1,1,1,1
3153296,12,2,1,2,3,7,8,4,7,8,2,.,3,7,8,2,.,2,1,8,2,4,4,1,1,1
3153312,9,2,1,2,5,6,4,5,6,4,3,0,5,6,4,3,0,0,0,8,2,2,2,1,1,1
3153403,6,2,1,2,6,4,13,6,4,13,1,0,6,4,13,5,0,0,0,8,2,3,2,1,1,1
3153411,12,6,1,2,4,6,13,4,8,2,3,0,4,6,13,5,1,1,0,6,2,6,6,1,1,1
3153478,4,2,1,2,6,4,10,7,9,11,7,.,6,4,10,4,0,0,0,8,4,3,3,1,1,1
3153486,12,4,1,2,3,0,0,3,4,1,3,.,3,6,1,3,.,0,0,4,2,4,4,1,1,1
3153510,12,2,1,2,5,0,0,5,4,1,3,.,5,6,1,3,.,0,0,8,2,3,3,1,1,1
3153544,2,2,1,2,6,4,13,6,4,13,1,.,6,4,13,1,.,0,0,8,2,2,2,1,1,1
3153627,10,4,1,2,3,0,0,4,4,1,3,.,3,6,1,3,.,0,0,2,2,7,5,1,1,1
3153650,11,3,1,2,3,8,4,5,7,10,4,0,3,8,4,3,0,0,2,2,2,3,3,6,6,1
3153684,4,1,1,1,2,0,0,2,4,1,3,.,7,9,11,7,.,0,0,8,1,2,1,1,1,1
3153700,9,2,1,2,4,0,0,4,4,1,3,.,4,6,1,3,.,0,4,8,2,3,3,1,1,1
3153742,7,2,1,1,2,0,0,3,4,1,3,.,2,6,1,3,.,1,1,8,2,2,0,5,5,1
3153767,6,3,1,2,4,4,2,4,4,13,1,.,4,4,2,3,.,2,3,3,2,4,3,1,1,1
3153817,3,2,1,2,6,4,10,6,4,13,1,0,6,4,10,4,0,0,0,8,2,1,1,1,1,1
3153833,12,6,1,2,3,0,0,3,4,1,3,.,3,6,1,3,.,1,1,2,2,2,1,1,1,1
3153841,10,2,1,2,4,0,0,4,4,1,3,.,4,6,1,3,.,0,0,8,2,3,.,1,1,.
3153882,6,2,1,2,6,4,10,6,4,10,4,.,6,4,10,4,.,0,0,8,2,3,2,1,1,1
3153890,9,1,1,1,4,0,0,4,4,1,3,.,7,9,11,7,.,0,1,8,1,2,2,1,1,1
3153932,11,2,1,2,6,4,10,6,4,10,4,0,7,9,11,7,.,0,0,8,3,3,3,1,1,1
3153957,1,1,1,1,2,0,0,7,9,11,7,.,2,6,1,3,.,1,1,8,1,3,3,1,1,1
3154039,6,2,1,2,5,0,0,7,9,11,7,.,5,6,1,3,.,0,0,8,3,4,2,1,1,1
3154120,12,4,1,2,3,0,0,3,4,1,3,.,3,6,1,3,.,2,0,3,2,5,5,1,1,1
3154146,5,2,1,1,3,0,0,3,4,1,3,.,3,6,1,3,.,0,0,8,2,3,.,1,1,.
3154211,9,2,1,2,3,0,0,3,4,1,3,.,3,6,1,3,.,0,0,8,2,2,.,1,1,.
3154336,10,4,1,2,4,0,0,4,4,1,3,.,4,6,1,3,.,1,0,3,2,5,5,1,1,1
3154385,11,2,1,2,3,5,1,4,5,7,3,0,3,5,1,3,0,0,0,8,2,3,3,1,1,1
3154401,9,2,1,2,5,8,2,5,6,1,3,0,5,8,2,3,0,0,0,8,2,3,3,1,1,1
3154419,11,4,1,2,4,7,2,4,7,2,3,0,4,7,2,2,0,0,0,5,2,3,1,1,1,1
3154427,8,2,1,2,4,5,13,4,5,6,3,0,4,5,13,1,0,1,1,8,2,2,2,1,1,1
3154435,6,2,1,2,6,4,3,6,4,10,4,0,6,4,3,2,0,0,0,8,2,3,3,1,1,1
3154443,11,5,1,2,4,5,1,4,7,7,3,0,4,5,1,2,0,2,2,3,2,3,3,1,1,1
3154542,11,5,1,1,5,6,3,4,6,7,3,.,5,6,3,2,.,1,0,8,2,4,4,1,1,1
3154583,4,2,1,1,3,6,3,4,8,1,3,0,3,6,3,2,0,0,0,8,2,2,0,5,5,1
3154633,3,2,1,1,5,0,0,7,9,11,7,.,5,6,1,3,.,0,0,8,3,4,4,1,1,1
3154666,11,2,3,2,6,0,0,6,4,1,3,.,6,6,1,3,.,0,0,8,2,6,6,97,1,1
3154674,10,4,1,2,2,5,4,2,5,6,3,0,2,5,4,3,0,1,0,1,2,3,3,1,1,1
3154708,9,3,1,2,4,0,0,5,4,1,3,.,4,6,1,3,.,1,0,8,2,2,2,1,1,1
3154716,4,1,1,2,6,0,0,7,9,11,7,.,6,6,1,3,.,0,0,8,3,3,3,1,1,1
3154773,11,3,1,2,2,0,0,2,4,1,3,.,2,6,1,3,.,1,2,1,2,3,3,6,6,1
3154799,8,3,1,2,4,7,2,4,5,3,3,1,4,7,2,2,1,0,1,2,2,2,2,1,1,1
3154823,8,4,1,2,3,6,2,3,7,6,3,0,3,6,2,3,0,0,1,1,2,1,1,1,1,1
3154864,4,1,1,1,6,4,13,7,9,11,7,.,6,4,13,1,0,0,0,8,4,2,2,1,1,1
3154880,3,1,1,2,6,3,13,7,9,11,7,.,6,3,13,1,0,0,0,8,4,1,1,1,1,1
3154898,7,2,1,2,6,6,10,6,6,10,4,0,6,6,10,4,0,0,1,8,2,3,2,1,1,1
3154906,12,2,1,2,5,4,13,5,4,2,3,0,5,4,13,5,0,0,0,8,2,5,5,1,1,1
3154922,6,2,1,1,3,0,0,3,4,1,3,.,3,6,1,3,.,0,0,8,2,2,2,1,1,1
3154930,8,3,1,1,5,4,2,4,4,2,3,1,5,4,2,3,1,0,0,8,2,3,3,1,1,1
3155127,12,5,1,2,3,8,3,3,7,13,5,0,3,8,3,3,0,1,1,4,2,3,3,1,1,1
3155150,12,4,1,2,4,0,0,4,4,1,3,.,4,6,1,3,.,1,0,3,2,2,1,1,1,1
3155218,12,5,1,2,5,7,1,5,7,3,3,0,5,7,1,3,0,1,0,3,2,3,3,1,1,1
3155242,5,1,1,2,5,6,13,7,9,11,7,.,5,6,13,1,0,1,0,8,1,2,0,1,1,1
3155259,1,2,1,1,3,0,0,7,9,11,7,.,3,6,1,3,1,0,0,8,1,1,1,3,3,1
3155275,4,1,1,1,3,0,0,7,9,11,7,.,3,6,1,3,.,0,0,8,1,2,.,1,1,.
3155283,10,4,1,2,3,6,4,3,6,7,3,1,3,6,4,3,1,0,0,2,2,5,2,1,1,1
3155291,6,4,1,1,5,6,2,5,4,10,4,0,5,6,2,2,0,0,0,8,2,3,3,1,1,1
3155408,6,4,1,1,2,6,8,7,9,11,7,.,2,6,8,2,0,0,0,5,5,1,1,1,1,1
3155440,11,2,1,2,5,4,7,5,4,10,4,0,5,4,7,3,0,0,0,8,2,5,5,1,1,1
